"Date","Price","Open","High","Low","Vol.","Change %"
"Nov 17, 2020","0.1225","0.1224","0.1292","0.1213","271.24K","0.10%"
"Nov 16, 2020","0.1224","0.1274","0.1285","0.1216","201.66K","-3.95%"
"Nov 15, 2020","0.1274","0.1336","0.1336","0.1239","142.64K","-4.60%"
"Nov 14, 2020","0.1336","0.1325","0.1337","0.1279","107.10K","0.79%"
"Nov 13, 2020","0.1325","0.1364","0.1439","0.1286","169.21K","-2.82%"
"Nov 12, 2020","0.1364","0.1361","0.1367","0.1318","122.34K","0.24%"
"Nov 11, 2020","0.1361","0.1319","0.1403","0.1300","248.87K","3.13%"
"Nov 10, 2020","0.1319","0.1328","0.1349","0.1276","223.58K","-0.67%"
"Nov 09, 2020","0.1328","0.1377","0.1377","0.1278","164.63K","-3.44%"
"Nov 08, 2020","0.1375","0.1415","0.1440","0.1314","199.93K","-2.81%"
"Nov 07, 2020","0.1415","0.1421","0.1472","0.1379","256.36K","-0.39%"
"Nov 06, 2020","0.1421","0.1519","0.1530","0.1419","253.20K","-6.47%"
"Nov 05, 2020","0.1519","0.1558","0.1576","0.1412","205.91K","-2.52%"
"Nov 04, 2020","0.1558","0.1509","0.1592","0.1502","184.77K","3.26%"
"Nov 03, 2020","0.1509","0.1558","0.1564","0.1482","139.75K","-3.14%"
"Nov 02, 2020","0.1558","0.1529","0.1597","0.1488","220.81K","1.91%"
"Nov 01, 2020","0.1529","0.1550","0.1557","0.1473","130.12K","-1.37%"
"Oct 31, 2020","0.1550","0.1550","0.1579","0.1529","79.30K","0.00%"
"Oct 30, 2020","0.1550","0.1580","0.1599","0.1529","154.62K","-1.89%"
"Oct 29, 2020","0.1580","0.1589","0.1621","0.1539","148.34K","-0.57%"
"Oct 28, 2020","0.1589","0.1722","0.1775","0.1567","218.71K","-7.71%"
"Oct 27, 2020","0.1722","0.1736","0.1770","0.1713","200.39K","-0.85%"
"Oct 26, 2020","0.1736","0.1744","0.1781","0.1701","119.43K","-0.47%"
"Oct 25, 2020","0.1744","0.1817","0.1829","0.1723","86.38K","-4.00%"
"Oct 24, 2020","0.1817","0.1887","0.1910","0.1783","163.20K","-3.71%"
"Oct 23, 2020","0.1887","0.1923","0.1958","0.1820","52.43K","-1.90%"
"Oct 22, 2020","0.1923","0.2028","0.2078","0.1908","172.66K","-5.14%"
"Oct 21, 2020","0.2028","0.1952","0.2140","0.1876","274.73K","3.90%"
"Oct 20, 2020","0.1952","0.1902","0.2030","0.1843","158.04K","2.61%"
"Oct 19, 2020","0.1902","0.1740","0.2019","0.1723","372.17K","9.31%"
"Oct 18, 2020","0.1740","0.1488","0.1789","0.1478","288.30K","16.92%"
"Oct 17, 2020","0.1488","0.1490","0.1524","0.1421","87.59K","-0.11%"
"Oct 16, 2020","0.1490","0.1527","0.1542","0.1438","122.48K","-2.41%"
"Oct 15, 2020","0.1527","0.1553","0.1557","0.1511","220.39K","-1.71%"
"Oct 14, 2020","0.1553","0.1596","0.1611","0.1528","198.99K","-2.69%"
"Oct 13, 2020","0.1596","0.1640","0.1673","0.1549","194.20K","-2.65%"
"Oct 12, 2020","0.1640","0.1645","0.1684","0.1623","122.33K","-0.31%"
"Oct 11, 2020","0.1645","0.1662","0.1678","0.1640","69.40K","-1.02%"
"Oct 10, 2020","0.1662","0.1702","0.1751","0.1645","129.04K","-2.60%"
"Oct 09, 2020","0.1706","0.1676","0.1725","0.1655","145.36K","1.77%"
"Oct 08, 2020","0.1676","0.1653","0.1691","0.1636","107.72K","1.43%"
"Oct 07, 2020","0.1653","0.1680","0.1695","0.1638","112.28K","-1.62%"
"Oct 06, 2020","0.1680","0.1722","0.1728","0.1652","180.38K","-2.45%"
"Oct 05, 2020","0.1722","0.1711","0.1725","0.1685","80.83K","0.84%"
"Oct 04, 2020","0.1708","0.1697","0.1732","0.1667","88.56K","0.66%"
"Oct 03, 2020","0.1697","0.1713","0.1755","0.1665","90.67K","-0.94%"
"Oct 02, 2020","0.1713","0.1738","0.1761","0.1663","125.41K","-1.49%"
"Oct 01, 2020","0.1738","0.1748","0.1773","0.1703","100.07K","-0.55%"
"Sep 30, 2020","0.1748","0.1775","0.1780","0.1724","75.08K","-1.50%"
"Sep 29, 2020","0.1775","0.1694","0.1791","0.1663","165.00K","4.73%"
