"Date","Price","Open","High","Low","Vol.","Change %"
"Dec 06, 2020","0.24838","0.25855","0.25931","0.23099","66.55M","-3.94%"
"Dec 05, 2020","0.25856","0.24016","0.27944","0.23336","133.70M","7.66%"
"Dec 04, 2020","0.24016","0.21798","0.27078","0.21590","167.83M","10.18%"
"Dec 03, 2020","0.21798","0.20093","0.21927","0.19966","75.92M","8.59%"
"Dec 02, 2020","0.20073","0.19043","0.20339","0.18339","64.76M","5.39%"
"Dec 01, 2020","0.19046","0.18934","0.19682","0.17069","95.14M","0.59%"
"Nov 30, 2020","0.18934","0.17842","0.19021","0.17398","75.49M","6.12%"
"Nov 29, 2020","0.17842","0.18119","0.18141","0.16973","76.31M","-1.53%"
"Nov 28, 2020","0.18119","0.17381","0.19012","0.17046","103.91M","4.25%"
"Nov 27, 2020","0.17381","0.15895","0.17404","0.15565","118.39M","9.35%"
"Nov 26, 2020","0.15895","0.18143","0.19073","0.14270","225.87M","-12.39%"
"Nov 25, 2020","0.18143","0.16401","0.20633","0.16401","211.93M","10.62%"
"Nov 24, 2020","0.16401","0.14680","0.17393","0.14671","154.17M","11.83%"
"Nov 23, 2020","0.14666","0.12915","0.15707","0.12727","97.55M","13.56%"
"Nov 22, 2020","0.12915","0.13772","0.14167","0.12190","89.66M","-6.22%"
"Nov 21, 2020","0.13772","0.12397","0.13801","0.12346","86.42M","11.09%"
"Nov 20, 2020","0.12397","0.11451","0.12410","0.11317","66.62M","8.38%"
"Nov 19, 2020","0.11438","0.13117","0.13164","0.11089","93.56M","-12.80%"
"Nov 18, 2020","0.13117","0.13381","0.13509","0.12341","104.73M","-1.76%"
"Nov 17, 2020","0.13351","0.13501","0.13616","0.13109","78.38M","-1.01%"
"Nov 16, 2020","0.13487","0.13250","0.13788","0.13072","82.11M","1.79%"
"Nov 15, 2020","0.13250","0.13723","0.13837","0.12934","86.69M","-3.43%"
"Nov 14, 2020","0.13720","0.13367","0.13875","0.13014","87.59M","2.81%"
"Nov 13, 2020","0.13345","0.12963","0.13512","0.12583","93.28M","2.95%"
"Nov 12, 2020","0.12963","0.13205","0.13407","0.12641","88.82M","-1.84%"
"Nov 11, 2020","0.13205","0.13172","0.13838","0.12836","81.97M","0.26%"
"Nov 10, 2020","0.13172","0.12526","0.13351","0.12276","69.29M","5.15%"
"Nov 09, 2020","0.12526","0.12736","0.12977","0.11960","71.76M","-1.60%"
"Nov 08, 2020","0.12730","0.11741","0.12851","0.11613","49.80M","8.65%"
"Nov 07, 2020","0.11716","0.12612","0.13112","0.11050","63.50M","-7.11%"
"Nov 06, 2020","0.12612","0.10122","0.12659","0.10094","59.48M","24.61%"
"Nov 05, 2020","0.10122","0.09725","0.10235","0.09690","53.36M","4.23%"
"Nov 04, 2020","0.09711","0.09887","0.10052","0.09428","51.03M","-1.77%"
"Nov 03, 2020","0.09887","0.09959","0.10186","0.09390","50.03M","-0.73%"
"Nov 02, 2020","0.09959","0.09806","0.10164","0.09689","56.97M","1.62%"
"Nov 01, 2020","0.09800","0.09596","0.10115","0.09530","53.22M","2.13%"
"Oct 31, 2020","0.09596","0.09547","0.10118","0.09480","53.79M","0.51%"
"Oct 30, 2020","0.09547","0.09727","0.09795","0.09341","50.59M","-1.88%"
"Oct 29, 2020","0.09730","0.09252","0.09940","0.09238","54.29M","5.08%"
"Oct 28, 2020","0.09260","0.09665","0.09880","0.08796","52.79M","-4.19%"
"Oct 27, 2020","0.09665","0.09917","0.10111","0.09527","55.27M","-2.55%"
"Oct 26, 2020","0.09917","0.10445","0.10657","0.09469","56.35M","-5.05%"
"Oct 25, 2020","0.10445","0.10518","0.10668","0.10138","48.43M","-0.66%"
"Oct 24, 2020","0.10515","0.10729","0.10880","0.10504","38.52M","-2.00%"
"Oct 23, 2020","0.10729","0.10869","0.11321","0.10700","46.01M","-1.29%"
"Oct 22, 2020","0.10869","0.10484","0.11083","0.10436","53.20M","3.60%"
"Oct 21, 2020","0.10492","0.10781","0.11146","0.09982","66.97M","-2.89%"
"Oct 20, 2020","0.10803","0.11103","0.11261","0.10716","60.13M","-2.70%"
"Oct 19, 2020","0.11103","0.11249","0.11359","0.10859","47.38M","-1.30%"
"Oct 18, 2020","0.11249","0.11290","0.11524","0.11158","42.39M","-0.36%"
"Oct 17, 2020","0.11290","0.11180","0.11607","0.11026","42.86M","0.98%"
"Oct 16, 2020","0.11180","0.11552","0.11619","0.10717","46.88M","-3.22%"
"Oct 15, 2020","0.11552","0.11922","0.11942","0.11396","57.50M","-3.11%"
"Oct 14, 2020","0.11922","0.12223","0.12328","0.11737","65.33M","-2.47%"
"Oct 13, 2020","0.12223","0.12157","0.12342","0.12075","68.48M","0.55%"
"Oct 12, 2020","0.12157","0.12103","0.12329","0.12019","70.82M","0.62%"
"Oct 11, 2020","0.12081","0.12064","0.12273","0.11994","67.96M","0.15%"
"Oct 10, 2020","0.12063","0.11962","0.12415","0.11929","81.73M","0.85%"
"Oct 09, 2020","0.11962","0.11946","0.12032","0.11736","58.40M","0.19%"
"Oct 08, 2020","0.11939","0.11798","0.11995","0.11455","58.16M","1.20%"
"Oct 07, 2020","0.11798","0.11737","0.11805","0.11284","59.76M","0.52%"
"Oct 06, 2020","0.11737","0.12251","0.12343","0.11486","77.34M","-4.20%"
"Oct 05, 2020","0.12251","0.11749","0.12555","0.11661","64.93M","4.27%"
"Oct 04, 2020","0.11749","0.11340","0.11757","0.11210","47.79M","3.61%"
"Oct 03, 2020","0.11340","0.11646","0.11706","0.11291","59.09M","-2.75%"
"Oct 02, 2020","0.11661","0.11813","0.11905","0.11113","68.02M","-1.29%"
"Oct 01, 2020","0.11813","0.11400","0.11955","0.11280","71.21M","3.62%"
"Sep 30, 2020","0.11400","0.12034","0.12072","0.11169","58.32M","-5.34%"
"Sep 29, 2020","0.12043","0.11836","0.12043","0.11545","30.32M","1.74%"
